Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,StorageFee,AllowsDogs,AllowsCats,ListingURL
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPKA,2,1.0,2 Bed / 1 Bath,797.0,2599.0,3.26,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCLZW,2,1.0,2 Bed / 1 Bath,797.0,2499.0,3.14,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPAP,2,2.0,2 Bed / 2 Bath,900.0,2999.0,3.33,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCMUM,1,1.0,1 Bed / 1 Bath,616.0,2199.0,3.57,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCMAL,1,1.0,1 Bed / 1 Bath,616.0,2099.0,3.41,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPGA,1,1.0,1 Bed / 1 Bath,616.0,2150.0,3.49,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPGR,2,1.0,2 Bed / 1 Bath,797.0,2450.0,3.07,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPKA,2,1.0,2 Bed / 1 Bath,797.0,2599.0,3.26,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCLZW,2,1.0,2 Bed / 1 Bath,797.0,2499.0,3.14,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Hillside Terrace Apartments,"3262 College Pl, Lemon Grove, CA 91945",Lemon Grove,CA,91945,6199326468,Unit AUCPAP,2,2.0,2 Bed / 2 Bath,900.0,2999.0,3.33,Apartment,False,True,True,True,True,False,,False,False,https://www.apartments.com/hillside-terrace-apartments-lemon-grove-ca/x7ymv0p/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 85,0,1.0,0 Bed / 1 Bath,500.0,1812.0,3.62,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 72,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 10,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 82,2,1.0,2 Bed / 1 Bath,700.0,2881.0,4.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 85,0,1.0,0 Bed / 1 Bath,500.0,1812.0,3.62,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 72,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 10,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 82,2,1.0,2 Bed / 1 Bath,700.0,2881.0,4.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 85,0,1.0,0 Bed / 1 Bath,500.0,1812.0,3.62,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 72,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 10,1,1.0,1 Bed / 1 Bath,600.0,2001.0,3.33,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Mar at Laurel,"203 Laurel Ave, National City, CA 91950",National City,CA,91950,6196482849,Unit 82,2,1.0,2 Bed / 1 Bath,700.0,2881.0,4.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/mar-at-laurel-national-city-ca/s9bsbt5/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 243,1,1.0,1 Bed / 1 Bath,610.0,1808.0,2.96,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 116,1,1.0,1 Bed / 1 Bath,610.0,1774.0,2.91,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 209,2,2.0,2 Bed / 2 Bath,850.0,2603.0,3.06,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 243,1,1.0,1 Bed / 1 Bath,610.0,1808.0,2.96,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 116,1,1.0,1 Bed / 1 Bath,610.0,1774.0,2.91,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 209,2,2.0,2 Bed / 2 Bath,850.0,2603.0,3.06,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 243,1,1.0,1 Bed / 1 Bath,610.0,1808.0,2.96,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 116,1,1.0,1 Bed / 1 Bath,610.0,1774.0,2.91,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Terre at Graves,"1525 Graves Ave, El Cajon, CA 92021",El Cajon,CA,92021,6194040736,Unit 209,2,2.0,2 Bed / 2 Bath,850.0,2603.0,3.06,Apartment,False,False,True,True,False,False,,False,False,https://www.apartments.com/terre-at-graves-el-cajon-ca/rmz15m2/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 04,2,1.0,2 Bed / 1 Bath,850.0,2640.0,3.11,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 33,2,1.0,2 Bed / 1 Bath,850.0,2670.0,3.14,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 04,2,1.0,2 Bed / 1 Bath,850.0,2640.0,3.11,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 33,2,1.0,2 Bed / 1 Bath,850.0,2670.0,3.14,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 04,2,1.0,2 Bed / 1 Bath,850.0,2640.0,3.11,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Valle at 9209 Kenwood,"9209-9215 Kenwood Dr, Spring Valley, CA 91977",Spring Valley,CA,91977,6195671386,Unit 33,2,1.0,2 Bed / 1 Bath,850.0,2670.0,3.14,Apartment,False,True,True,False,False,False,,False,False,https://www.apartments.com/valle-at-9209-kenwood-spring-valley-ca/1sqx1r4/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2579.0,2.96,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 16,2,2.0,2 Bed / 2 Bath,870.0,2367.0,2.72,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 56,2,2.0,2 Bed / 2 Bath,1000.0,2495.0,2.5,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2579.0,2.96,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 16,2,2.0,2 Bed / 2 Bath,870.0,2367.0,2.72,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 56,2,2.0,2 Bed / 2 Bath,1000.0,2495.0,2.5,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2579.0,2.96,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 16,2,2.0,2 Bed / 2 Bath,870.0,2367.0,2.72,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 56,2,2.0,2 Bed / 2 Bath,1000.0,2495.0,2.5,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 088,1,1.0,1 Bed / 1 Bath,660.0,2671.0,4.05,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 083,1,1.0,1 Bed / 1 Bath,660.0,2471.0,3.74,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 132,1,1.0,1 Bed / 1 Bath,660.0,2701.0,4.09,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 098,1,1.0,1 Bed / 1 Bath,660.0,2746.0,4.16,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 151,1,1.0,1 Bed / 1 Bath,542.0,2577.0,4.75,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 236,1,1.0,1 Bed / 1 Bath,542.0,2472.0,4.56,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 011,1,1.0,1 Bed / 1 Bath,542.0,2397.0,4.42,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 090,2,2.0,2 Bed / 2 Bath,863.0,2674.0,3.1,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 005,2,2.0,2 Bed / 2 Bath,991.0,2847.0,2.87,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 257,2,2.0,2 Bed / 2 Bath,991.0,2932.0,2.96,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 210,2,2.0,2 Bed / 2 Bath,991.0,3177.0,3.21,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 088,1,1.0,1 Bed / 1 Bath,660.0,2671.0,4.05,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 083,1,1.0,1 Bed / 1 Bath,660.0,2471.0,3.74,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 132,1,1.0,1 Bed / 1 Bath,660.0,2701.0,4.09,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 098,1,1.0,1 Bed / 1 Bath,660.0,2746.0,4.16,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 151,1,1.0,1 Bed / 1 Bath,542.0,2577.0,4.75,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 236,1,1.0,1 Bed / 1 Bath,542.0,2472.0,4.56,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 011,1,1.0,1 Bed / 1 Bath,542.0,2397.0,4.42,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 090,2,2.0,2 Bed / 2 Bath,863.0,2674.0,3.1,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 005,2,2.0,2 Bed / 2 Bath,991.0,2847.0,2.87,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 257,2,2.0,2 Bed / 2 Bath,991.0,2932.0,2.96,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 210,2,2.0,2 Bed / 2 Bath,991.0,3177.0,3.21,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 088,1,1.0,1 Bed / 1 Bath,660.0,2671.0,4.05,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 083,1,1.0,1 Bed / 1 Bath,660.0,2471.0,3.74,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 132,1,1.0,1 Bed / 1 Bath,660.0,2701.0,4.09,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 098,1,1.0,1 Bed / 1 Bath,660.0,2746.0,4.16,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 151,1,1.0,1 Bed / 1 Bath,542.0,2577.0,4.75,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 236,1,1.0,1 Bed / 1 Bath,542.0,2472.0,4.56,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 011,1,1.0,1 Bed / 1 Bath,542.0,2397.0,4.42,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 090,2,2.0,2 Bed / 2 Bath,863.0,2674.0,3.1,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 005,2,2.0,2 Bed / 2 Bath,991.0,2847.0,2.87,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 257,2,2.0,2 Bed / 2 Bath,991.0,2932.0,2.96,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Carmel Landing,"11505 Windcrest Ln, San Diego, CA 92128",San Diego,CA,92128,8588793061,Unit 210,2,2.0,2 Bed / 2 Bath,991.0,3177.0,3.21,Apartment,True,True,True,True,True,False,,False,False,https://www.apartments.com/carmel-landing-san-diego-ca/793mcqw/
Seacoast Apartments,"5030-5050 Lotus St, San Diego, CA 92107",San Diego,CA,92107,8586304174,Unit 62,1,1.0,1 Bed / 1 Bath,488.0,2250.0,4.61,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/seacoast-apartments-san-diego-ca/0sv2b11/
Seacoast Apartments,"5030-5050 Lotus St, San Diego, CA 92107",San Diego,CA,92107,8586304174,Unit 48,1,1.0,1 Bed / 1 Bath,488.0,2250.0,4.61,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/seacoast-apartments-san-diego-ca/0sv2b11/
Seacoast Apartments,"5030-5050 Lotus St, San Diego, CA 92107",San Diego,CA,92107,8586304174,Unit 62,1,1.0,1 Bed / 1 Bath,488.0,2250.0,4.61,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/seacoast-apartments-san-diego-ca/0sv2b11/
Seacoast Apartments,"5030-5050 Lotus St, San Diego, CA 92107",San Diego,CA,92107,8586304174,Unit 48,1,1.0,1 Bed / 1 Bath,488.0,2250.0,4.61,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/seacoast-apartments-san-diego-ca/0sv2b11/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 015,2,2.0,2 Bed / 2 Bath,1046.0,2698.0,2.58,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 137,2,2.0,2 Bed / 2 Bath,1046.0,2798.0,2.67,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 015,2,2.0,2 Bed / 2 Bath,1046.0,2698.0,2.58,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 137,2,2.0,2 Bed / 2 Bath,1046.0,2798.0,2.67,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 015,2,2.0,2 Bed / 2 Bath,1046.0,2698.0,2.58,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Hourglass Park Apartments,"9505 Gold Coast Dr, San Diego, CA 92126",San Diego,CA,92126,8585001156,Unit 137,2,2.0,2 Bed / 2 Bath,1046.0,2798.0,2.67,Apartment,False,True,True,True,True,True,,False,False,https://www.apartments.com/hourglass-park-apartments-san-diego-ca/91qc8n7/
Vista Apartments,"1440-1450 2nd Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193135636,Unit WAITLIST 2X1,2,1.0,2 Bed / 1 Bath,900.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/vista-apartments-chula-vista-ca/g2dkjky/
Vista Apartments,"1440-1450 2nd Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193135636,Unit WAITLIST 3X2,3,2.0,3 Bed / 2 Bath,1169.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/vista-apartments-chula-vista-ca/g2dkjky/
Vista Apartments,"1440-1450 2nd Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193135636,Unit WAITLIST 2X1,2,1.0,2 Bed / 1 Bath,900.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/vista-apartments-chula-vista-ca/g2dkjky/
Vista Apartments,"1440-1450 2nd Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193135636,Unit WAITLIST 3X2,3,2.0,3 Bed / 2 Bath,1169.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/vista-apartments-chula-vista-ca/g2dkjky/
Trio Townhomes,"7353 El Cajon Blvd, La Mesa, CA 91942",La Mesa,CA,91942,6197047696,Unit 7353-7,2,2.5,2 Bed / 2 Bath,1262.0,3201.0,2.54,Apartment,True,True,False,False,False,False,,False,False,https://www.apartments.com/trio-townhomes-la-mesa-ca/phs98ft/
Trio Townhomes,"7353 El Cajon Blvd, La Mesa, CA 91942",La Mesa,CA,91942,6197047696,Unit 7367-23,2,2.5,2 Bed / 2 Bath,1262.0,3298.0,2.61,Apartment,True,True,False,False,False,False,,False,False,https://www.apartments.com/trio-townhomes-la-mesa-ca/phs98ft/
