Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,IsPetFriendly,ListingURL
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111107,1,1.0,1 Bed / 1 Bath,701.0,2759.0,3.94,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 181814,1,1.0,1 Bed / 1 Bath,701.0,2647.0,3.78,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141413,1,1.0,1 Bed / 1 Bath,701.0,2667.0,3.8,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 001115,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 171715,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111110,2,2.0,2 Bed / 2 Bath,1118.0,3389.0,3.03,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141410,2,2.0,2 Bed / 2 Bath,1118.0,3267.0,2.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 004416,2,2.0,2 Bed / 2 Bath,1121.0,3249.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 161606,2,2.0,2 Bed / 2 Bath,1173.0,3397.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 009904,2,2.0,2 Bed / 2 Bath,1187.0,3479.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 007701,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 002201,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111107,1,1.0,1 Bed / 1 Bath,701.0,2759.0,3.94,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 181814,1,1.0,1 Bed / 1 Bath,701.0,2647.0,3.78,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141413,1,1.0,1 Bed / 1 Bath,701.0,2667.0,3.8,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 001115,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 171715,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111110,2,2.0,2 Bed / 2 Bath,1118.0,3389.0,3.03,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141410,2,2.0,2 Bed / 2 Bath,1118.0,3267.0,2.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 004416,2,2.0,2 Bed / 2 Bath,1121.0,3249.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 161606,2,2.0,2 Bed / 2 Bath,1173.0,3397.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 009904,2,2.0,2 Bed / 2 Bath,1187.0,3479.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 007701,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 002201,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111107,1,1.0,1 Bed / 1 Bath,701.0,2759.0,3.94,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 181814,1,1.0,1 Bed / 1 Bath,701.0,2647.0,3.78,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141413,1,1.0,1 Bed / 1 Bath,701.0,2667.0,3.8,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 001115,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 171715,2,2.0,2 Bed / 2 Bath,1115.0,3227.0,2.89,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 111110,2,2.0,2 Bed / 2 Bath,1118.0,3389.0,3.03,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 141410,2,2.0,2 Bed / 2 Bath,1118.0,3267.0,2.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 004416,2,2.0,2 Bed / 2 Bath,1121.0,3249.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 161606,2,2.0,2 Bed / 2 Bath,1173.0,3397.0,2.9,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 009904,2,2.0,2 Bed / 2 Bath,1187.0,3479.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 007701,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Cambridge Park,"3394 Daley Center Dr, San Diego, CA 92123",San Diego,CA,92123,6193040501,Unit 002201,2,2.0,2 Bed / 2 Bath,1187.0,3519.0,2.96,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/cambridge-park-san-diego-ca/ys5yckr/
Jackson Pointe 111,"2758 Lake Pointe Dr, Spring Valley, CA 91978",Spring Valley,CA,91978,6193320499,Unit 096,3,2.5,3 Bed / 2 Bath,1661.0,3900.0,2.35,Apartment,True,True,True,False,False,False,True,https://www.apartments.com/jackson-pointe-111-spring-valley-ca/5ef5x8m/
Jackson Pointe 111,"2758 Lake Pointe Dr, Spring Valley, CA 91978",Spring Valley,CA,91978,6193320499,Unit 096,3,2.5,3 Bed / 2 Bath,1661.0,3900.0,2.35,Apartment,True,True,True,False,False,False,True,https://www.apartments.com/jackson-pointe-111-spring-valley-ca/5ef5x8m/
Jackson Pointe 111,"2758 Lake Pointe Dr, Spring Valley, CA 91978",Spring Valley,CA,91978,6193320499,Unit 010,3,2.5,3 Bed / 2 Bath,1730.0,4045.0,2.34,Apartment,True,True,True,False,False,False,True,https://www.apartments.com/jackson-pointe-111-spring-valley-ca/5ef5x8m/
Jackson Pointe 111,"2758 Lake Pointe Dr, Spring Valley, CA 91978",Spring Valley,CA,91978,6193320499,Unit 096,3,2.5,3 Bed / 2 Bath,1661.0,3900.0,2.35,Apartment,True,True,True,False,False,False,True,https://www.apartments.com/jackson-pointe-111-spring-valley-ca/5ef5x8m/
Jackson Pointe 111,"2758 Lake Pointe Dr, Spring Valley, CA 91978",Spring Valley,CA,91978,6193320499,Unit 010,3,2.5,3 Bed / 2 Bath,1730.0,4045.0,2.34,Apartment,True,True,True,False,False,False,True,https://www.apartments.com/jackson-pointe-111-spring-valley-ca/5ef5x8m/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 172,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 162,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 136,3,2.0,3 Bed / 2 Bath,1010.0,2475.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 172,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 162,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 136,3,2.0,3 Bed / 2 Bath,1010.0,2475.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 172,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 162,2,1.0,2 Bed / 1 Bath,814.0,1995.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Shadow Glen,"140 14th St, Ramona, CA 92065",Ramona,CA,92065,7602395701,Unit 136,3,2.0,3 Bed / 2 Bath,1010.0,2475.0,2.45,Apartment,False,True,True,True,False,False,True,https://www.apartments.com/shadow-glen-ramona-ca/d7h70jl/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2754.0,3.17,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2754.0,3.17,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
Terre at Creekside,"9360 Creekside Ct, Santee, CA 92071",Santee,CA,92071,6196148542,Unit 02,2,2.0,2 Bed / 2 Bath,870.0,2754.0,3.17,Apartment,True,True,True,True,False,False,True,https://www.apartments.com/terre-at-creekside-santee-ca/jekm007/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-8,1,1.0,1 Bed / 1 Bath,650.0,1940.0,2.98,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-16,1,1.0,1 Bed / 1 Bath,650.0,1905.0,2.93,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-23,1,1.0,1 Bed / 1 Bath,650.0,1870.0,2.88,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit E-110,2,2.0,2 Bed / 2 Bath,850.0,2280.0,2.68,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit D-87,2,2.0,2 Bed / 2 Bath,850.0,2475.0,2.91,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit C-71,2,2.0,2 Bed / 2 Bath,850.0,2335.0,2.75,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-8,1,1.0,1 Bed / 1 Bath,650.0,1940.0,2.98,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-16,1,1.0,1 Bed / 1 Bath,650.0,1905.0,2.93,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-23,1,1.0,1 Bed / 1 Bath,650.0,1870.0,2.88,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit E-110,2,2.0,2 Bed / 2 Bath,850.0,2280.0,2.68,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit D-87,2,2.0,2 Bed / 2 Bath,850.0,2475.0,2.91,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit C-71,2,2.0,2 Bed / 2 Bath,850.0,2335.0,2.75,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-8,1,1.0,1 Bed / 1 Bath,650.0,1940.0,2.98,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-16,1,1.0,1 Bed / 1 Bath,650.0,1905.0,2.93,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit A-23,1,1.0,1 Bed / 1 Bath,650.0,1870.0,2.88,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit E-110,2,2.0,2 Bed / 2 Bath,850.0,2280.0,2.68,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit D-87,2,2.0,2 Bed / 2 Bath,850.0,2475.0,2.91,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
ReNew Summit,"2660 Alpine Blvd, Alpine, CA 91901",Alpine,CA,91901,5306944455,Unit C-71,2,2.0,2 Bed / 2 Bath,850.0,2335.0,2.75,Apartment,False,True,True,True,True,False,True,https://www.apartments.com/renew-summit-alpine-ca/qnx0m2z/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit P,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit T,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit P,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit T,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit P,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Lincoln Washington Apartments,"685 S Lincoln Ave, El Cajon, CA 92020",El Cajon,CA,92020,6199373912,Unit T,2,2.0,2 Bed / 2 Bath,893.0,2455.0,2.75,Apartment,True,True,False,True,False,False,True,https://www.apartments.com/lincoln-washington-apartments-el-cajon-ca/nqq2e4q/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMDM,1,1.0,1 Bed / 1 Bath,625.0,2195.0,3.51,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMEU,1,1.0,1 Bed / 1 Bath,625.0,2199.0,3.52,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMJH,1,1.0,1 Bed / 1 Bath,625.0,2225.0,3.56,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCPCW,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMTG,2,2.0,2 Bed / 2 Bath,875.0,2625.0,3.0,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMPG,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMDM,1,1.0,1 Bed / 1 Bath,625.0,2195.0,3.51,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMEU,1,1.0,1 Bed / 1 Bath,625.0,2199.0,3.52,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMJH,1,1.0,1 Bed / 1 Bath,625.0,2225.0,3.56,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCPCW,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMTG,2,2.0,2 Bed / 2 Bath,875.0,2625.0,3.0,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMPG,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMDM,1,1.0,1 Bed / 1 Bath,625.0,2195.0,3.51,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMEU,1,1.0,1 Bed / 1 Bath,625.0,2199.0,3.52,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMJH,1,1.0,1 Bed / 1 Bath,625.0,2225.0,3.56,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCPCW,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMTG,2,2.0,2 Bed / 2 Bath,875.0,2625.0,3.0,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Elan Felicita Creek,"301 W Vermont Ave, Escondido, CA 92025",Escondido,CA,92025,4422987993,Unit AUCMPG,2,2.0,2 Bed / 2 Bath,875.0,2599.0,2.97,Apartment,True,True,True,True,True,False,False,https://www.apartments.com/elan-felicita-creek-escondido-ca/fk6f6et/
Woodland Village Senior Apartments,"975 Woodland Pky, San Marcos, CA 92069",San Marcos,CA,92069,7604666484,Unit 341,1,1.0,1 Bed / 1 Bath,600.0,2575.0,4.29,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/woodland-village-senior-apartments-san-marcos-ca/rbw9j90/
Woodland Village Senior Apartments,"975 Woodland Pky, San Marcos, CA 92069",San Marcos,CA,92069,7604666484,Unit 249,1,1.0,1 Bed / 1 Bath,600.0,2575.0,4.29,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/woodland-village-senior-apartments-san-marcos-ca/rbw9j90/
Woodland Village Senior Apartments,"975 Woodland Pky, San Marcos, CA 92069",San Marcos,CA,92069,7604666484,Unit 213,1,1.0,1 Bed / 1 Bath,600.0,2575.0,4.29,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/woodland-village-senior-apartments-san-marcos-ca/rbw9j90/
